Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday,Month,Season
2023-11-09,Cold Relief,420,Montreal,8.8,66.72253237035349,151.51799439312387,54.0,59.9,1009.69,Not a Holiday,November,Fall
2023-11-09,Cold Relief,552,Calgary,9.532235079536434,67.27975353907361,84.0,50.0,78.7,935.89,Not a Holiday,November,Fall
2023-11-09,Allergy Relief,433,Toronto,0.2,56.4,100.0,43.0,47.2,826.33,Not a Holiday,November,Fall
2023-11-09,Allergy Relief,291,Vancouver,13.8,62.9,102.0,40.0,41.8,1054.71,Not a Holiday,November,Fall
2023-11-09,Allergy Relief,395,Montreal,13.3,55.9,100.0,59.0,46.5,1279.54,Not a Holiday,November,Fall
2023-11-09,Allergy Relief,357,Calgary,7.1,70.2,105.0,48.0,48.3,1409.71,Not a Holiday,November,Fall
2023-11-09,Pain Relief,706,Toronto,4.0,65.69534513182143,109.0,63.0,58.0,1517.33,Not a Holiday,November,Fall
2023-11-09,Pain Relief,640,Vancouver,17.8,71.3,961.9585915017856,76.37037626186,54.5,1290.22,Not a Holiday,November,Fall
2023-11-09,Pain Relief,660,Montreal,9.3,67.0,96.0,66.0,73.7,834.1,Not a Holiday,November,Fall
2023-11-09,Pain Relief,635,Calgary,-3.0,60.6,91.0,48.0,65.6,1325.62,Not a Holiday,November,Fall
2023-11-09,Cough Suppressant,666,Toronto,13.9,71.2,110.0,57.0,36.9,1683.83,Not a Holiday,November,Fall
2023-11-09,Cough Suppressant,835,Vancouver,16.5,90.99431756134004,110.0,52.0,48.4,2115.4,Not a Holiday,November,Fall
2023-11-09,Cough Suppressant,792,Montreal,11.035936458477643,70.4,96.0,63.0,66.9094982429613,2048.56,Not a Holiday,November,Fall
2023-11-09,Cough Suppressant,1102,Calgary,3.5,66.7,97.0,58.0,44.9,2213.02,Not a Holiday,November,Fall
2023-11-09,Fever Reducer,484,Toronto,15.3,62.1,109.0,60.0,50.9,1201.24,Not a Holiday,November,Fall
2023-11-09,Fever Reducer,560,Vancouver,15.0,68.5,99.0,40.0,63.95163518188063,1301.0682663190164,Not a Holiday,November,Fall
2023-11-09,Fever Reducer,579,Montreal,10.71141247719683,70.2,103.0,48.0,75.4,580.43,Not a Holiday,November,Fall
2023-11-09,Fever Reducer,480,Calgary,5.5,68.5,91.0,288.08410359130744,58.6,934.12,Not a Holiday,November,Fall
2023-11-10,Cold Relief,600,Toronto,11.2,67.3,88.0,46.0,79.5,1950.47,Not a Holiday,November,Fall
2023-11-10,Cold Relief,550,Vancouver,13.7,66.1,95.0,53.0,62.086336074898945,952.2,Not a Holiday,November,Fall
2023-11-10,Cold Relief,518,Montreal,13.1,68.7,96.0,52.0,72.4,1245.51,Not a Holiday,November,Fall
2023-11-10,Cold Relief,563,Calgary,6.2,68.5,93.0,56.0,72.2,1189.63,Not a Holiday,November,Fall
2023-11-10,Allergy Relief,500,Toronto,6.7,90.99431756134004,82.0,38.0,56.9,1685.12,Not a Holiday,November,Fall
2023-11-10,Allergy Relief,516,Vancouver,6.978166204431904,61.7,92.0,64.93538811727583,67.3,1302.7,Not a Holiday,November,Fall
2023-11-10,Allergy Relief,380,Montreal,12.6,70.6,113.0,53.0,58.5,1057.37,Not a Holiday,November,Fall
2023-11-10,Allergy Relief,469,Calgary,10.6,64.8,101.0,46.0,62.1,781.78,Not a Holiday,November,Fall
2023-11-10,Pain Relief,599,Toronto,8.4,58.3,110.0,60.17852209801909,67.7,1299.36,Not a Holiday,November,Fall
2023-11-10,Pain Relief,672,Vancouver,19.1,58.9,91.0,45.0,58.1,500.0,Not a Holiday,November,Fall
2023-11-10,Pain Relief,782,Montreal,11.1,65.0,84.0,49.0,74.5,861.93,Not a Holiday,November,Fall
2023-11-10,Pain Relief,682,Calgary,6.9,60.4,116.0,55.0,54.0,1226.82,Not a Holiday,November,Fall
2023-11-10,Cough Suppressant,813,Toronto,7.67141642861808,65.5,108.0,50.0,67.15138780922709,2028.85,Not a Holiday,November,Fall
2023-11-10,Cough Suppressant,830,Vancouver,15.4,63.4,108.0,40.0,49.1,2064.15,Not a Holiday,November,Fall
2023-11-10,Cough Suppressant,890,Montreal,9.4,60.5,98.0,55.0,52.3,2780.2,Not a Holiday,November,Fall
2023-11-10,Cough Suppressant,861,Calgary,3.5,74.5,89.0,57.0,33.7,2188.97,Not a Holiday,November,Fall
2023-11-10,Fever Reducer,582,Toronto,13.9,68.55757857253222,101.0,55.0,60.4,1274.945476722878,Not a Holiday,November,Fall
2023-11-10,Fever Reducer,531,Vancouver,17.0,63.0,109.0,59.0,96.93790346646676,1135.81,Not a Holiday,November,Fall
2023-11-10,Fever Reducer,555,Montreal,6.7,58.6,102.0,42.0,54.4,783.56,Not a Holiday,November,Fall
2023-11-10,Fever Reducer,469,Calgary,1.1,68.2,91.0,57.0,50.9,1074.14,Not a Holiday,November,Fall
2023-11-11,Cold Relief,667,Toronto,16.8,67.1,99.0,47.0,79.6,965.03,Not a Holiday,November,Fall
2023-11-11,Cold Relief,723,Vancouver,12.4,62.0,100.0,66.0,62.52148259060294,1104.66,Not a Holiday,November,Fall
2023-11-11,Cold Relief,446,Montreal,5.3,61.8,91.0,62.0936446185934,64.2,1183.39,Not a Holiday,November,Fall
2023-11-11,Cold Relief,524,Calgary,7.8,58.4,83.0,58.0,90.1,633.77,Not a Holiday,November,Fall
2023-11-11,Allergy Relief,444,Toronto,10.4,61.9,119.0,45.0,46.7,1265.15,Not a Holiday,November,Fall
2023-11-11,Allergy Relief,404,Vancouver,17.5,68.4,78.0,47.0,63.23663993076598,1200.39,Not a Holiday,November,Fall
2023-11-11,Allergy Relief,383,Montreal,3.6,61.8,85.0,46.0,58.8,500.0,Not a Holiday,November,Fall
2023-11-11,Allergy Relief,370,Calgary,4.7,61.2,183.46888618940673,68.0,40.4,966.44,Not a Holiday,November,Fall
2023-11-11,Pain Relief,764,Toronto,8.9,49.2,118.0,44.0,71.7,1583.07,Not a Holiday,November,Fall
2023-11-11,Pain Relief,590,Vancouver,17.1,66.0,87.0,53.0,56.7,1109.78,Not a Holiday,November,Fall
2023-11-11,Pain Relief,652,Montreal,9.6,63.8,91.0,71.12896235230068,71.4,909.48,Not a Holiday,November,Fall
2023-11-11,Pain Relief,532,Calgary,1.1,66.5,91.0,43.0,59.6,748.38,Not a Holiday,November,Fall
2023-11-11,Cough Suppressant,824,Toronto,11.7,62.7,111.0,51.0,39.0,2375.37,Not a Holiday,November,Fall
2023-11-11,Cough Suppressant,703,Vancouver,14.8,71.6,98.0,44.0,53.3,1719.96,Not a Holiday,November,Fall
2023-11-11,Cough Suppressant,676,Montreal,12.0,67.97219004657043,108.0,56.0,46.0,2131.23,Not a Holiday,November,Fall
2023-11-11,Cough Suppressant,712,Calgary,-0.6,63.0,87.0,54.0,32.1,2082.12,Not a Holiday,November,Fall
2023-11-11,Fever Reducer,541,Toronto,9.9,64.3,101.0,47.0,47.1,832.84,Not a Holiday,November,Fall
2023-11-11,Fever Reducer,460,Vancouver,14.3,64.0,99.0,86.21232603614592,41.9,500.0,Not a Holiday,November,Fall
2023-11-11,Fever Reducer,534,Montreal,4.5,69.9,103.0,262.8135681885612,50.0,881.23,Not a Holiday,November,Fall
2023-11-11,Fever Reducer,504,Calgary,1.0,65.9,100.0,69.0,60.5,839.07,Not a Holiday,November,Fall
2023-11-12,Cold Relief,533,Toronto,6.6,53.4,106.0,35.0,78.4,991.45,Not a Holiday,November,Fall
2023-11-12,Cold Relief,482,Vancouver,11.493651578824803,71.5,95.0,49.0,67.5,1139.62,Not a Holiday,November,Fall
2023-11-12,Cold Relief,563,Montreal,7.5,64.3,95.0,48.0,73.4,1166.43,Not a Holiday,November,Fall
2023-11-12,Cold Relief,634,Calgary,5.7,68.3,103.0,41.0,92.5,1689.88,Not a Holiday,November,Fall
2023-11-12,Allergy Relief,389,Toronto,6.4,62.5,110.0,58.0,50.6,1349.84,Not a Holiday,November,Fall
2023-11-12,Allergy Relief,373,Vancouver,14.4,61.6,111.0,43.0,45.8,1509.95,Not a Holiday,November,Fall
2023-11-12,Allergy Relief,382,Montreal,7.2,67.0,88.0,41.0,47.1,1181.71,Not a Holiday,November,Fall
2023-11-12,Allergy Relief,303,Calgary,11.0,69.6,91.0,54.0,42.3,916.67,Not a Holiday,November,Fall
2023-11-12,Pain Relief,620,Toronto,4.2,57.6,882.5308178915463,24.424245988631398,60.6,1367.94,Not a Holiday,November,Fall
2023-11-12,Pain Relief,644,Vancouver,16.4,62.4,95.0,55.0,80.2,928.88,Not a Holiday,November,Fall
2023-11-12,Pain Relief,576,Montreal,7.4,65.9,102.0,34.0,57.3,1266.56,Not a Holiday,November,Fall
2023-11-12,Pain Relief,581,Calgary,-3.8,66.8,105.0,58.0,73.8,952.97,Not a Holiday,November,Fall
2023-11-12,Cough Suppressant,819,Toronto,9.0,64.7,102.0,43.0,66.98330732117942,1969.32,Not a Holiday,November,Fall
2023-11-12,Cough Suppressant,875,Vancouver,17.8,70.4,90.0,110.41113810161232,53.8,1992.46,Not a Holiday,November,Fall
2023-11-12,Cough Suppressant,793,Montreal,7.2,54.9,95.0,49.0,65.7,1343.874190906487,Not a Holiday,November,Fall
2023-11-12,Cough Suppressant,2052,Calgary,7.0,67.9,136.0,54.0,35.3,1945.58,Not a Holiday,November,Fall
2023-11-12,Fever Reducer,782,Toronto,7.3,66.3,168.51745167318106,54.0,82.1,1633.3581004324158,Not a Holiday,November,Fall
2023-11-12,Fever Reducer,461,Vancouver,12.4,67.6,110.0,46.0,24.0,876.43,Not a Holiday,November,Fall
2023-11-12,Fever Reducer,572,Montreal,11.1,67.44735634819342,99.0,51.0,42.7,1037.46,Not a Holiday,November,Fall
2023-11-12,Fever Reducer,545,Calgary,5.3,54.0,95.0,46.0,56.8,913.65,Not a Holiday,November,Fall
2023-11-13,Cold Relief,651,Toronto,5.4,66.3,106.0,38.0,92.5,1078.07,Not a Holiday,November,Fall
2023-11-13,Cold Relief,552,Vancouver,14.8,63.4,100.0,36.0,84.0,1560.48,Not a Holiday,November,Fall
2023-11-13,Cold Relief,604,Montreal,8.6,56.4,96.0,48.0,78.4,622.24,Not a Holiday,November,Fall
2023-11-13,Cold Relief,577,Calgary,4.6,68.6,103.0,51.0,59.3,801.44,Not a Holiday,November,Fall
2023-11-13,Allergy Relief,367,Toronto,11.5,65.9,106.0,46.0,47.0,1111.97,Not a Holiday,November,Fall
2023-11-13,Allergy Relief,429,Vancouver,5.0,65.3,109.0,46.0,57.6,1220.93,Not a Holiday,November,Fall
2023-11-13,Allergy Relief,357,Montreal,3.1,68.5,101.0,217.3266044636179,43.8,694.63,Not a Holiday,November,Fall
2023-11-13,Allergy Relief,444,Calgary,3.4,62.1,100.0,50.0,57.0,1259.0610155565814,Not a Holiday,November,Fall
2023-11-13,Pain Relief,608,Toronto,9.0,69.4,95.0,56.0,59.1,1288.11,Not a Holiday,November,Fall
2023-11-13,Pain Relief,726,Vancouver,14.3,64.5,103.0,46.0,82.4,1080.88,Not a Holiday,November,Fall
2023-11-13,Pain Relief,545,Montreal,16.1,61.6,953.13328332287,55.0,55.3,785.84,Not a Holiday,November,Fall
2023-11-13,Pain Relief,518,Calgary,2.0,70.2,94.0,55.0,56.9,1156.72,Not a Holiday,November,Fall
2023-11-13,Cough Suppressant,675,Toronto,8.1,66.38978059880029,157.87272969711785,49.0,49.3,1794.58,Not a Holiday,November,Fall
2023-11-13,Cough Suppressant,777,Vancouver,18.9,66.0,98.0,43.0,53.2,2140.19,Not a Holiday,November,Fall
2023-11-13,Cough Suppressant,647,Montreal,10.1,68.6,111.0,95.06707339582505,39.4,2025.79,Not a Holiday,November,Fall
2023-11-13,Cough Suppressant,799,Calgary,9.1,73.1,115.0,51.0,54.7,1938.62,Not a Holiday,November,Fall
2023-11-13,Fever Reducer,517,Toronto,11.0,67.3042503089286,97.0,41.0,64.5,559.22,Not a Holiday,November,Fall
2023-11-13,Fever Reducer,479,Vancouver,9.5,61.8,94.0,43.0,46.0,1125.66,Not a Holiday,November,Fall
2023-11-13,Fever Reducer,707,Montreal,10.3,57.6,104.0,49.0,62.1,1484.06,Not a Holiday,November,Fall
2023-11-13,Fever Reducer,407,Calgary,3.3726009975540308,55.4,86.0,42.0,50.8,854.85,Not a Holiday,November,Fall
2023-11-14,Cold Relief,600,Toronto,12.7,60.5,112.0,43.0,82.6,500.0,Not a Holiday,November,Fall
2023-11-14,Cold Relief,466,Vancouver,17.0,62.3,96.0,39.0,75.1,1434.6,Not a Holiday,November,Fall
2023-11-14,Cold Relief,573,Montreal,5.3,68.7,110.0,49.0,90.1,654.96,Not a Holiday,November,Fall
2023-11-14,Cold Relief,499,Calgary,5.0,61.5,104.0,45.0,75.8,765.42,Not a Holiday,November,Fall
2023-11-14,Allergy Relief,388,Toronto,10.4,65.3,100.0,57.0,52.2,970.38,Not a Holiday,November,Fall
2023-11-14,Allergy Relief,613,Vancouver,15.6,69.9,104.0,54.0,63.5,857.66,Not a Holiday,November,Fall
2023-11-14,Allergy Relief,272,Montreal,11.5,70.2,102.0,52.0,39.9,1293.93,Not a Holiday,November,Fall
2023-11-14,Allergy Relief,306,Calgary,4.3,65.5,100.0,55.0,45.5,1119.53,Not a Holiday,November,Fall
2023-11-14,Pain Relief,699,Toronto,14.0,65.5,104.0,59.0,69.0,1087.24,Not a Holiday,November,Fall
2023-11-14,Pain Relief,554,Vancouver,8.913998157074047,67.3,110.0,48.0,66.3,1094.55,Not a Holiday,November,Fall
2023-11-14,Pain Relief,715,Montreal,13.4,70.7,93.0,51.0,76.3,704.14,Not a Holiday,November,Fall
2023-11-14,Pain Relief,770,Calgary,4.6,66.5,118.0,55.0,66.0,824.46,Not a Holiday,November,Fall
2023-11-14,Cough Suppressant,737,Toronto,6.8,67.5,115.0,49.0,44.5,2276.07,Not a Holiday,November,Fall
2023-11-14,Cough Suppressant,714,Vancouver,14.1,65.1,105.0,55.0,96.93790346646676,1930.95,Not a Holiday,November,Fall
2023-11-14,Cough Suppressant,805,Montreal,5.0,58.7,108.0,53.0,52.5,2505.46,Not a Holiday,November,Fall
2023-11-14,Cough Suppressant,955,Calgary,4.4,65.86700956237031,101.0,67.0,38.2,2112.77,Not a Holiday,November,Fall
2023-11-14,Fever Reducer,415,Toronto,8.8,67.1616556354055,97.0,64.0,61.16939553654689,783.8,Not a Holiday,November,Fall
2023-11-14,Fever Reducer,465,Vancouver,19.9,68.2,118.0,48.0,43.7,912.7,Not a Holiday,November,Fall
2023-11-14,Fever Reducer,514,Montreal,8.1,61.8,107.0,55.0,42.9,549.11,Not a Holiday,November,Fall
2023-11-14,Fever Reducer,618,Calgary,3.7,57.1,97.0,55.0,52.5,881.59,Not a Holiday,November,Fall
2023-11-15,Cold Relief,488,Toronto,12.4,68.3,80.0,60.0,67.4,902.71,Not a Holiday,November,Fall
2023-11-15,Cold Relief,498,Vancouver,14.2,61.6,89.0,58.0,66.7,589.41,Not a Holiday,November,Fall
2023-11-15,Cold Relief,580,Montreal,2.6,64.7,99.0,43.0,65.8,1294.57,Not a Holiday,November,Fall
2023-11-15,Cold Relief,788,Calgary,4.6,72.4,80.0,48.0,81.4,500.0,Not a Holiday,November,Fall
2023-11-15,Allergy Relief,404,Toronto,10.6,56.3,106.0,53.0,51.0,1459.05,Not a Holiday,November,Fall
2023-11-15,Allergy Relief,421,Vancouver,16.4,62.2,100.0,42.0,31.1,916.85,Not a Holiday,November,Fall
2023-11-15,Allergy Relief,409,Montreal,11.9,61.5,83.0,55.0,57.5,769.16,Not a Holiday,November,Fall
2023-11-15,Allergy Relief,380,Calgary,5.6,68.2,111.0,46.0,50.4,1182.65,Not a Holiday,November,Fall
2023-11-15,Pain Relief,585,Toronto,12.6,70.4,98.0,40.0,65.3,616.4,Not a Holiday,November,Fall
2023-11-15,Pain Relief,686,Vancouver,12.1,66.7,102.0,79.64053007709543,79.0,975.37,Not a Holiday,November,Fall
2023-11-15,Pain Relief,726,Montreal,11.8,63.7,115.0,58.0,80.6,908.87,Not a Holiday,November,Fall
2023-11-15,Pain Relief,526,Calgary,6.0,72.3,85.0,56.0,52.1,1003.43,Not a Holiday,November,Fall
2023-11-15,Cough Suppressant,684,Toronto,8.4,60.7,97.0,45.0,43.1,1935.88,Not a Holiday,November,Fall
2023-11-15,Cough Suppressant,903,Vancouver,17.0,71.2,90.0,59.0,69.6,1404.4028406458228,Not a Holiday,November,Fall
2023-11-15,Cough Suppressant,665,Montreal,11.7,67.48105875561811,108.0,36.0,48.0,2440.54,Not a Holiday,November,Fall
2023-11-15,Cough Suppressant,824,Calgary,3.8,69.2,105.0,58.0,65.11666435081655,1604.12,Not a Holiday,November,Fall
2023-11-15,Fever Reducer,556,Toronto,8.2,65.4,103.0,45.0,44.6,1052.2744436037603,Not a Holiday,November,Fall
2023-11-15,Fever Reducer,731,Vancouver,12.9,68.1,113.0,44.0,67.6,660.16,Not a Holiday,November,Fall
2023-11-15,Fever Reducer,692,Montreal,11.3,63.6,104.0,47.0,45.9,1472.03,Not a Holiday,November,Fall
2023-11-15,Fever Reducer,460,Calgary,3.8,63.0,114.0,50.0,56.8,1241.6,Not a Holiday,November,Fall
2023-11-16,Cold Relief,447,Toronto,5.1,56.1,90.0,41.0,68.0,1016.49,Not a Holiday,November,Fall
2023-11-16,Cold Relief,529,Vancouver,16.4,77.1,99.0,56.0,76.3,1251.53,Not a Holiday,November,Fall
2023-11-16,Cold Relief,548,Montreal,7.2,52.7,92.0,39.0,79.1,1287.53,Not a Holiday,November,Fall
2023-11-16,Cold Relief,658,Calgary,2.8,65.0,104.0,51.0,73.6,959.32,Not a Holiday,November,Fall
2023-11-16,Allergy Relief,430,Toronto,11.0,65.2,95.0,57.0,48.0,1164.03,Not a Holiday,November,Fall
2023-11-16,Allergy Relief,493,Vancouver,16.7,61.9,101.0,36.0,46.5,1010.6483047580123,Not a Holiday,November,Fall
2023-11-16,Allergy Relief,302,Montreal,4.1,63.8,86.0,43.0,48.9,1438.08,Not a Holiday,November,Fall
2023-11-16,Allergy Relief,320,Calgary,7.1,64.6,82.0,58.0,49.4,1285.06,Not a Holiday,November,Fall
2023-11-16,Pain Relief,640,Toronto,8.812015174604774,65.7,90.0,56.0,70.7,1124.73,Not a Holiday,November,Fall
2023-11-16,Pain Relief,702,Vancouver,20.9,64.2,121.0,59.0,81.3,1221.63,Not a Holiday,November,Fall
2023-11-16,Pain Relief,614,Montreal,11.5,60.0,98.0,42.0,69.2,584.57,Not a Holiday,November,Fall
2023-11-16,Pain Relief,529,Calgary,7.9,60.8,87.0,50.0,57.8,1307.39,Not a Holiday,November,Fall
2023-11-16,Cough Suppressant,797,Toronto,11.4,60.0,83.0,52.0,51.2,2408.32,Not a Holiday,November,Fall
2023-11-16,Cough Suppressant,832,Vancouver,18.1,74.0,114.0,65.0,51.4,2431.03,Not a Holiday,November,Fall
2023-11-16,Cough Suppressant,860,Montreal,6.1,69.3,110.0,58.0,57.0,2062.03,Not a Holiday,November,Fall
2023-11-16,Cough Suppressant,808,Calgary,7.1,57.8,88.0,57.0,67.1621084651363,2087.08,Not a Holiday,November,Fall
2023-11-16,Fever Reducer,493,Toronto,6.2,77.3,101.0,57.0,37.8,1482.51,Not a Holiday,November,Fall
2023-11-16,Fever Reducer,535,Vancouver,14.3,63.4,114.0,48.0,44.1,1010.3783039103525,Not a Holiday,November,Fall
2023-11-16,Fever Reducer,463,Montreal,6.3,58.6,105.0,44.0,63.67530497037625,1241.36,Not a Holiday,November,Fall
2023-11-16,Fever Reducer,500,Calgary,4.6,64.7,95.0,70.0,60.92196610595755,749.52,Not a Holiday,November,Fall
2023-11-17,Cold Relief,501,Toronto,10.5,66.0,101.0,48.0,80.0,1062.5,Not a Holiday,November,Fall
2023-11-17,Cold Relief,530,Vancouver,14.1,69.0,101.0,46.0,70.2,1039.18,Not a Holiday,November,Fall
2023-11-17,Cold Relief,672,Montreal,11.1,63.8,92.0,66.51139954988089,100.0,935.92,Not a Holiday,November,Fall
2023-11-17,Cold Relief,572,Calgary,6.9,64.6,99.0,49.0,84.4,1299.18,Not a Holiday,November,Fall
2023-11-17,Allergy Relief,478,Toronto,17.0,68.6,90.0,47.0,52.8,1208.06,Not a Holiday,November,Fall
2023-11-17,Allergy Relief,439,Vancouver,10.3,60.4,103.0,68.52032389523863,60.0,937.49,Not a Holiday,November,Fall
2023-11-17,Allergy Relief,383,Montreal,10.4,69.0,118.0,55.0,57.6,653.68,Not a Holiday,November,Fall
2023-11-17,Allergy Relief,368,Calgary,-0.1,70.0,97.0,50.0,61.9,751.9,Not a Holiday,November,Fall
2023-11-17,Pain Relief,759,Toronto,9.9,74.4,96.0,54.0,82.6,906.8,Not a Holiday,November,Fall
2023-11-17,Pain Relief,829,Vancouver,12.0,65.1,94.0,51.0,61.964500455033146,913.44,Not a Holiday,November,Fall
2023-11-17,Pain Relief,747,Montreal,6.9,59.5,109.0,55.0,61.5,977.48,Not a Holiday,November,Fall
2023-11-17,Pain Relief,678,Calgary,2.4,54.9,96.0,56.0,83.7,500.0,Not a Holiday,November,Fall
2023-11-17,Cough Suppressant,718,Toronto,12.6,75.1,105.0,56.0,39.6,1930.99,Not a Holiday,November,Fall
2023-11-17,Cough Suppressant,800,Vancouver,17.9,67.9,100.65281859280458,39.0,96.93790346646676,2161.42,Not a Holiday,November,Fall
2023-11-17,Cough Suppressant,792,Montreal,3.9,67.4,184.0612743935199,49.0,45.6,1939.95,Not a Holiday,November,Fall
2023-11-17,Cough Suppressant,1288,Calgary,4.8,59.5,92.0,56.0,96.93790346646676,1646.71,Not a Holiday,November,Fall
2023-11-17,Fever Reducer,478,Toronto,12.9,65.9,134.60598263976613,47.0,96.93790346646676,1266.42,Not a Holiday,November,Fall
2023-11-17,Fever Reducer,634,Vancouver,17.6,71.6,102.0,44.0,53.7,1108.59,Not a Holiday,November,Fall
2023-11-17,Fever Reducer,474,Montreal,3.0,65.3,98.0,37.0,57.0,624.86,Not a Holiday,November,Fall
2023-11-17,Fever Reducer,439,Calgary,7.5,66.2,89.0,52.0,38.1,785.6,Not a Holiday,November,Fall
2023-11-18,Cold Relief,542,Toronto,8.6,59.6,104.0,43.0,68.8,951.81,Not a Holiday,November,Fall
2023-11-18,Cold Relief,576,Vancouver,18.5,60.5,105.0,60.0,63.2,1012.48,Not a Holiday,November,Fall
2023-11-18,Cold Relief,689,Montreal,3.2,52.5,96.0,58.0,83.3,857.88,Not a Holiday,November,Fall
2023-11-18,Cold Relief,867,Calgary,1.9,68.0,83.0,44.0,87.7,1584.91,Not a Holiday,November,Fall
2023-11-18,Allergy Relief,438,Toronto,9.5,69.1,101.0,48.0,59.6,1254.71,Not a Holiday,November,Fall
2023-11-18,Allergy Relief,432,Vancouver,9.801028319504631,67.8,102.0,56.0,54.2,1212.34,Not a Holiday,November,Fall
2023-11-18,Allergy Relief,475,Montreal,7.6,61.9,165.8746607805284,64.67500862037653,55.9,873.66,Not a Holiday,November,Fall
2023-11-18,Allergy Relief,347,Calgary,10.0,57.8,107.0,44.0,53.2,707.92,Not a Holiday,November,Fall
2023-11-18,Pain Relief,560,Toronto,8.3,62.4,103.0,47.0,46.3,1605.91,Not a Holiday,November,Fall
2023-11-18,Pain Relief,618,Vancouver,18.0,69.0,99.0,50.0,69.6,1552.62,Not a Holiday,November,Fall
2023-11-18,Pain Relief,710,Montreal,9.6,59.9,93.0,48.0,65.3,1467.59,Not a Holiday,November,Fall
2023-11-18,Pain Relief,549,Calgary,6.3,64.7,121.0,46.0,58.7,807.29,Not a Holiday,November,Fall
2023-11-18,Cough Suppressant,921,Toronto,7.1,65.0,108.0,37.0,61.2,2180.31,Not a Holiday,November,Fall
2023-11-18,Cough Suppressant,811,Vancouver,10.3,76.5,76.0,63.0,47.2,2238.11,Not a Holiday,November,Fall
2023-11-18,Cough Suppressant,1058,Montreal,4.9,61.9,92.0,47.0,50.1,2412.56,Not a Holiday,November,Fall
2023-11-18,Cough Suppressant,1011,Calgary,0.6,62.2,107.0,65.0,96.93790346646676,1948.32,Not a Holiday,November,Fall
2023-11-18,Fever Reducer,666,Toronto,10.4,65.3,95.0,81.33185599352666,50.5,956.43,Not a Holiday,November,Fall
2023-11-18,Fever Reducer,534,Vancouver,12.7,63.1,104.0,58.0,40.4,1098.43,Not a Holiday,November,Fall
2023-11-18,Fever Reducer,647,Montreal,8.463439024350322,65.8,102.0,56.0,74.3,1235.73,Not a Holiday,November,Fall
2023-11-18,Fever Reducer,600,Calgary,8.6,64.6,81.0,77.2054403695216,54.9,1238.9965318625161,Not a Holiday,November,Fall
2023-11-19,Cold Relief,604,Toronto,9.4,56.7,126.0,50.0,79.1,725.6,Not a Holiday,November,Fall
2023-11-19,Cold Relief,595,Vancouver,17.8,74.1,96.0,38.0,79.7,888.64,Not a Holiday,November,Fall
2023-11-19,Cold Relief,504,Montreal,6.0,64.2,100.0,56.0,70.8,823.13,Not a Holiday,November,Fall
2023-11-19,Cold Relief,398,Calgary,6.8,63.4,107.0,69.0,55.5,680.34,Not a Holiday,November,Fall
2023-11-19,Allergy Relief,314,Toronto,14.1,63.8,92.0,43.0,54.2,1107.07,Not a Holiday,November,Fall
2023-11-19,Allergy Relief,702,Vancouver,15.4,61.4,88.0,48.0,60.9,1578.19,Not a Holiday,November,Fall
2023-11-19,Allergy Relief,314,Montreal,6.8,69.4,157.3459063634052,42.0,36.4,914.06,Not a Holiday,November,Fall
2023-11-19,Allergy Relief,381,Calgary,8.6,61.2,99.0,58.0,46.1,1159.19,Not a Holiday,November,Fall
2023-11-19,Pain Relief,632,Toronto,12.8,58.8,105.0,50.0,58.2,1021.31,Not a Holiday,November,Fall
2023-11-19,Pain Relief,616,Vancouver,18.3,62.9,100.0,89.18260713482798,60.8,978.47,Not a Holiday,November,Fall
2023-11-19,Pain Relief,602,Montreal,6.7,72.1,105.0,46.0,58.5,796.8,Not a Holiday,November,Fall
2023-11-19,Pain Relief,593,Calgary,4.0,67.8,104.0,58.0,71.1,745.72,Not a Holiday,November,Fall
2023-11-19,Cough Suppressant,717,Toronto,7.2,66.51983740728824,102.0,53.0,51.0,2264.02,Not a Holiday,November,Fall
2023-11-19,Cough Suppressant,563,Vancouver,18.2,60.5,85.0,51.0,22.6,1974.44,Not a Holiday,November,Fall
2023-11-19,Cough Suppressant,691,Montreal,6.5,73.4,109.0,50.0,37.6,2068.58,Not a Holiday,November,Fall
2023-11-19,Cough Suppressant,825,Calgary,6.6,67.3,100.0,39.0,50.3,1889.52,Not a Holiday,November,Fall
2023-11-19,Fever Reducer,494,Toronto,9.9,70.3,102.0,91.52569005229023,49.2,1192.2,Not a Holiday,November,Fall
2023-11-19,Fever Reducer,433,Vancouver,15.1,65.8,90.0,54.0,29.6,1453.17,Not a Holiday,November,Fall
2023-11-19,Fever Reducer,471,Montreal,7.0,55.1,820.7536606391382,49.0,38.9,711.48,Not a Holiday,November,Fall
2023-11-19,Fever Reducer,500,Calgary,7.6,67.7,90.0,51.0,51.9,842.0,Not a Holiday,November,Fall
2023-11-20,Cold Relief,571,Toronto,11.7,67.85274579423546,87.0,44.0,89.7,742.73,Not a Holiday,November,Fall
2023-11-20,Cold Relief,523,Vancouver,13.6,70.3,95.0,41.0,95.4,1063.13,Not a Holiday,November,Fall
2023-11-20,Cold Relief,467,Montreal,8.7,64.7,92.0,54.0,70.5,1155.11,Not a Holiday,November,Fall
2023-11-20,Cold Relief,572,Calgary,8.5,60.7,116.0,59.0,76.2,1523.543039750133,Not a Holiday,November,Fall
2023-11-20,Allergy Relief,379,Toronto,4.7,70.1,86.0,49.0,51.0,500.0,Not a Holiday,November,Fall
