Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday
2023-09-11,Cold Relief,1553.996199716827,Montreal,7.0,71.6,88.0,,72.1,969.94,
2023-09-11,Cold Relief,669.0,Calgary,12.8,65.0,99.0,49.0,92.7,847.43,
2023-09-11,Allergy Relief,381.0,Toronto,6.6,66.3,104.0,43.0,61.9,947.3,
2023-09-11,Allergy Relief,480.0,Vancouver,18.4,69.0,99.0,53.0,39.5,1266.47,
2023-09-11,Allergy Relief,371.0,Montreal,3.7,75.2,,50.0,47.2,828.37,
2023-09-11,Allergy Relief,422.0,Calgary,7.4,62.5,100.0,45.0,51.3,592.78,
2023-09-11,Pain Relief,582.0,Toronto,13.5,73.6,106.0,58.0,44.5,1162.37,
2023-09-11,Pain Relief,656.0,Vancouver,12.9,70.3,98.0,217.3266044636179,68.2,889.43,
2023-09-11,Pain Relief,622.0,Montreal,9.9,61.2,113.0,50.0,69.2,1022.15,
2023-09-11,Pain Relief,687.0,Calgary,4.6,65.2,116.0,57.0,88.6,1424.23,
2023-09-11,Cough Suppressant,580.0,Toronto,9.1,72.1,92.0,56.0,49.7,1916.52,
2023-09-11,Cough Suppressant,703.0,Vancouver,15.1,63.1,82.0,38.0,39.9,2134.1,
2023-09-11,Cough Suppressant,872.0,Montreal,11.8,62.3,102.0,51.0,47.2,1838.62,
2023-09-11,Cough Suppressant,844.0,Calgary,8.3,60.0,104.0,55.0,59.8,2071.26,
2023-09-11,Fever Reducer,510.0,Toronto,10.1,70.3,100.0,49.0,52.3,645.63,
2023-09-11,Fever Reducer,629.0,Vancouver,14.3,75.4,107.0,50.0,51.2,633.99,
2023-09-11,Fever Reducer,567.0,Montreal,2.5,62.9,87.0,46.0,51.6,1150.75,
2023-09-11,Fever Reducer,480.0,Calgary,6.1,70.6,91.0,52.0,33.5,1123.4,
2023-09-12,Cold Relief,534.0,Toronto,7.2,73.2,87.0,47.0,66.0,1094.31,
2023-09-12,Cold Relief,583.0,Vancouver,12.4,59.3,98.0,48.0,,991.26,
2023-09-12,Cold Relief,575.0,Montreal,5.1,68.1,104.0,43.0,86.9,731.24,
2023-09-12,Cold Relief,546.0,Calgary,6.9,60.2,,47.0,74.7,790.22,
2023-09-12,Allergy Relief,310.0,Toronto,11.8,66.5,103.0,48.0,26.7,1306.01,
2023-09-12,Allergy Relief,490.0,Vancouver,,62.2,101.0,54.0,46.5,1610.99,
2023-09-12,Allergy Relief,315.0,Montreal,3.2,64.5,114.0,52.0,31.9,629.21,
2023-09-12,Allergy Relief,381.0,Calgary,3.6,72.6,94.0,39.0,40.6,1167.66,
2023-09-12,Pain Relief,738.0,Toronto,10.8,,102.0,44.0,70.6,1199.21,
2023-09-12,Pain Relief,688.0,Vancouver,18.4,60.7,96.0,59.0,72.9,1158.37,
2023-09-12,Pain Relief,556.0,Montreal,9.3,67.6,88.0,40.0,,933.01,
2023-09-12,Pain Relief,724.0,Calgary,6.9,72.6,98.0,43.0,75.6,1009.36,
2023-09-12,Cough Suppressant,825.0,Toronto,14.2,74.1,99.0,36.0,51.0,1975.98,
2023-09-12,Cough Suppressant,852.0,Vancouver,19.1,65.7,103.0,53.0,45.1,1950.21,
2023-09-12,Cough Suppressant,696.0,Montreal,7.5,56.4,121.0,42.0,52.7,2403.24,
2023-09-12,Cough Suppressant,946.0,Calgary,2.3,69.3,93.0,31.0,45.0,1234.45,
2023-09-12,Fever Reducer,522.0,Toronto,5.3,69.7,94.0,,52.5,853.35,
2023-09-12,Fever Reducer,569.0,Vancouver,19.6,69.6,104.0,57.0,43.4,656.16,
2023-09-12,Fever Reducer,505.0,Montreal,10.9,66.2,94.0,57.0,42.0,1045.21,
2023-09-12,Fever Reducer,596.0,Calgary,6.2,69.7,95.0,41.0,54.0,,
2023-09-13,Cold Relief,501.0,Toronto,7.8,62.2,99.0,53.0,68.1,707.27,
2023-09-13,Cold Relief,417.0,Vancouver,13.1,54.2,86.0,70.0,72.5,1216.23,
2023-09-13,Cold Relief,522.0,Montreal,5.7,69.0,85.0,44.0,73.2,1133.86,
2023-09-13,Cold Relief,829.0,Calgary,2.8,67.4,90.0,50.0,83.7,610.15,
2023-09-13,Allergy Relief,370.0,Toronto,,63.6,,35.0,49.8,1019.87,
2023-09-13,Allergy Relief,470.0,Vancouver,14.7,65.6,101.0,48.0,96.93790346646676,1398.79,
2023-09-13,Allergy Relief,362.0,Montreal,,71.2,95.0,,37.4,1125.26,
2023-09-13,Allergy Relief,442.0,Calgary,8.4,68.5,88.0,43.0,52.0,7225.142889527592,
2023-09-13,Pain Relief,527.0,Toronto,10.8,69.1,91.0,56.0,63.2,539.89,
2023-09-13,Pain Relief,639.0,Vancouver,14.7,58.9,100.0,65.0,68.3,847.1,
2023-09-13,Pain Relief,663.0,Montreal,9.8,60.2,86.0,50.0,63.7,1278.92,
2023-09-13,Pain Relief,550.0,Calgary,7.7,64.4,99.0,,56.9,716.45,
2023-09-13,Cough Suppressant,829.0,Toronto,10.4,64.3,108.0,39.0,59.8,1783.24,
2023-09-13,Cough Suppressant,694.0,Vancouver,12.3,66.1,84.0,55.0,50.4,1688.18,
2023-09-13,Cough Suppressant,806.0,Montreal,10.8,61.1,111.0,49.0,58.2,1955.91,
2023-09-13,Cough Suppressant,692.0,Calgary,7.5,70.5,98.0,48.0,43.2,1899.64,
2023-09-13,Fever Reducer,581.0,Toronto,8.4,61.4,82.0,50.0,47.8,978.36,
2023-09-13,Fever Reducer,464.0,Vancouver,13.5,58.6,117.0,54.0,,1221.75,
2023-09-13,Fever Reducer,480.0,Montreal,7.4,54.2,85.0,,46.2,,
2023-09-13,Fever Reducer,505.0,Calgary,10.0,74.5,111.0,65.0,50.6,1251.88,
2023-09-14,Cold Relief,631.0,Toronto,14.6,60.6,102.0,54.0,79.5,1085.25,
2023-09-14,Cold Relief,582.0,Vancouver,15.0,60.9,93.0,49.0,74.0,977.4,
2023-09-14,Cold Relief,818.0,Montreal,3.6,66.7,95.0,47.0,88.7,1238.68,
2023-09-14,Cold Relief,578.0,Calgary,1.0,68.3,100.0,54.0,77.6,616.9,
2023-09-14,Allergy Relief,395.0,Toronto,8.8,67.6,94.0,46.0,56.2,1004.74,
2023-09-14,Allergy Relief,394.0,Vancouver,14.8,63.2,104.0,47.0,45.4,1559.83,
2023-09-14,Allergy Relief,396.0,Montreal,8.8,68.3,121.0,47.0,55.5,1313.99,
2023-09-14,Allergy Relief,380.0,Calgary,5.0,61.2,87.0,41.0,45.1,818.1,
2023-09-14,Pain Relief,710.0,Toronto,8.2,69.1,106.0,48.0,78.7,1391.22,
2023-09-14,Pain Relief,606.0,Vancouver,16.0,60.8,,58.0,73.6,1378.47,
2023-09-14,Pain Relief,565.0,Montreal,6.1,62.1,98.0,49.0,60.6,979.34,
2023-09-14,Pain Relief,770.0,Calgary,4.5,59.8,,,79.5,1000.66,
2023-09-14,Cough Suppressant,925.0,Toronto,9.1,61.4,86.0,,62.0,1981.66,
2023-09-14,Cough Suppressant,583.0,Vancouver,12.7,55.2,113.0,49.0,33.5,2328.85,
2023-09-14,Cough Suppressant,665.0,Montreal,8.5,66.7,114.0,50.0,42.9,2105.28,
2023-09-14,Cough Suppressant,678.0,Calgary,6.2,64.7,103.0,54.0,42.5,1849.51,
2023-09-14,Fever Reducer,574.0,Toronto,6.0,67.6,106.0,47.0,45.3,1304.35,
2023-09-14,Fever Reducer,479.0,Vancouver,16.8,63.0,81.0,44.0,35.6,1174.46,
2023-09-14,Fever Reducer,541.0,Montreal,6.2,62.9,92.0,53.0,44.5,1200.59,
2023-09-14,Fever Reducer,750.0,Calgary,0.4,61.6,91.0,41.0,58.2,1130.77,
2023-09-15,Cold Relief,558.0,Toronto,11.1,68.1,88.0,46.0,77.7,1538.04,
2023-09-15,Cold Relief,608.0,Vancouver,18.6,66.9,86.0,55.0,74.5,,
2023-09-15,Cold Relief,552.0,Montreal,8.5,69.6,100.0,62.0,69.5,1239.59,
2023-09-15,Cold Relief,733.0,Calgary,2.7,70.9,109.0,49.0,77.3,1523.88,
2023-09-15,Allergy Relief,516.0,Toronto,12.0,62.1,78.0,49.0,76.8,1234.49,
2023-09-15,Allergy Relief,327.0,Vancouver,13.4,,101.0,41.0,35.2,1054.58,
2023-09-15,Allergy Relief,328.0,Montreal,14.3,66.5,107.0,45.0,34.7,942.49,
2023-09-15,Allergy Relief,448.0,Calgary,7.5,60.4,108.0,,,1105.46,
2023-09-15,Pain Relief,697.0,Toronto,7.9,,105.0,48.0,81.1,,
2023-09-15,Pain Relief,658.0,Vancouver,15.8,57.5,,43.0,62.3,1101.38,
2023-09-15,Pain Relief,512.0,Montreal,10.2,67.3,97.0,35.0,59.4,823.85,
2023-09-15,Pain Relief,654.0,Calgary,5.2,64.3,100.0,53.0,74.8,500.0,
2023-09-15,Cough Suppressant,766.0,Toronto,7.8,65.1,107.0,58.0,49.6,,
2023-09-15,Cough Suppressant,901.0,Vancouver,17.3,63.0,96.0,54.0,63.8,2248.19,
2023-09-15,Cough Suppressant,1033.0,Montreal,7.3,65.7,108.0,58.0,64.7,,
2023-09-15,Cough Suppressant,896.0,Calgary,8.4,,101.0,49.0,58.4,1568.09,
2023-09-15,Fever Reducer,657.0,Toronto,8.8,69.5,93.0,42.0,49.9,1452.41,
2023-09-15,Fever Reducer,536.0,Vancouver,,58.7,97.0,48.0,42.6,1393.47,
2023-09-15,Fever Reducer,603.0,Montreal,8.1,63.1,111.0,62.0,55.5,1005.92,
2023-09-15,Fever Reducer,613.0,Calgary,3.2,64.8,88.0,55.0,63.4,757.42,
2023-09-16,Cold Relief,574.0,Toronto,9.9,64.8,120.0,54.0,,500.0,
2023-09-16,Cold Relief,498.0,Vancouver,15.3,60.6,96.0,45.0,81.6,654.58,
2023-09-16,Cold Relief,546.0,Montreal,8.2,67.2,93.0,54.0,81.8,948.95,
2023-09-16,Cold Relief,469.0,Calgary,8.0,67.7,93.0,66.0,62.6,678.95,
2023-09-16,Allergy Relief,490.0,Toronto,15.1,65.1,92.0,42.0,46.1,1162.66,
2023-09-16,Allergy Relief,350.0,Vancouver,13.6,56.0,104.0,47.0,58.3,826.03,
2023-09-16,Allergy Relief,399.0,Montreal,5.3,64.9,85.0,48.0,57.8,718.25,
2023-09-16,Allergy Relief,387.0,Calgary,3.0,70.6,109.0,48.0,44.9,580.57,
2023-09-16,Pain Relief,783.0,Toronto,13.0,61.9,100.0,48.0,71.8,1094.69,
2023-09-16,Pain Relief,726.0,Vancouver,13.9,,89.0,54.0,79.2,782.35,
2023-09-16,Pain Relief,652.0,Montreal,3.4,59.6,113.0,49.0,58.9,1002.63,
2023-09-16,Pain Relief,736.0,Calgary,0.7,73.7,100.0,52.0,75.7,889.73,
2023-09-16,Cough Suppressant,932.0,Toronto,7.8,63.6,102.0,56.0,55.5,1756.65,
2023-09-16,Cough Suppressant,624.0,Vancouver,16.5,67.9,104.0,58.0,50.6,2010.31,
2023-09-16,Cough Suppressant,1068.0,Montreal,3.8,67.1,105.0,52.0,55.3,1920.52,
2023-09-16,Cough Suppressant,943.0,Calgary,9.9,58.7,80.0,38.0,62.4,1564.96,
2023-09-16,Fever Reducer,511.0,Toronto,7.4,65.3,108.0,53.0,51.0,596.09,
2023-09-16,Fever Reducer,527.0,Vancouver,19.2,60.1,103.0,51.0,46.4,954.17,
2023-09-16,Fever Reducer,433.0,Montreal,10.8,66.2,,46.0,28.3,932.41,
2023-09-16,Fever Reducer,544.0,Calgary,3.8,,89.0,48.0,46.4,1162.0,
2023-09-17,Cold Relief,455.0,Toronto,11.5,55.4,85.0,,68.2,500.0,
2023-09-17,Cold Relief,613.0,Vancouver,17.4,70.8,112.0,36.0,,896.01,
2023-09-17,Cold Relief,640.0,Montreal,6.4,70.1,110.0,49.0,87.5,1140.74,
2023-09-17,Cold Relief,577.0,Calgary,5.7,66.2,115.0,55.0,83.4,992.51,
2023-09-17,Allergy Relief,414.0,Toronto,10.1,62.9,97.0,56.0,44.7,1088.82,
2023-09-17,Allergy Relief,379.0,Vancouver,14.0,71.6,91.0,42.0,61.2,500.0,
2023-09-17,Allergy Relief,346.0,Montreal,14.5,62.8,113.0,50.0,49.1,1239.25,
2023-09-17,Allergy Relief,429.0,Calgary,1.2,56.9,116.0,43.0,55.7,893.32,
2023-09-17,Pain Relief,683.0,Toronto,9.2,70.9,112.0,49.0,66.1,580.64,
2023-09-17,Pain Relief,839.0,Vancouver,13.1,61.3,117.0,48.0,83.0,1625.92,
2023-09-17,Pain Relief,636.0,Montreal,4.8,66.1,106.0,50.0,72.6,666.21,
2023-09-17,Pain Relief,573.0,Calgary,6.1,56.1,84.0,,57.2,726.86,
2023-09-17,Cough Suppressant,577.0,Toronto,10.9,68.9,96.0,45.0,51.1,2008.43,
2023-09-17,Cough Suppressant,636.0,Vancouver,13.5,,104.0,54.0,47.9,1773.24,
2023-09-17,Cough Suppressant,678.0,Montreal,9.6,59.1,105.0,54.0,50.6,1847.15,
2023-09-17,Cough Suppressant,823.0,Calgary,10.9,63.6,81.0,44.0,56.8,2336.73,
2023-09-17,Fever Reducer,645.0,Toronto,14.3,62.8,88.0,42.0,54.0,,
2023-09-17,Fever Reducer,482.0,Vancouver,10.6,71.1,89.0,48.0,40.2,798.83,
2023-09-17,Fever Reducer,432.0,Montreal,13.3,,864.8802015337154,,50.9,606.25,
2023-09-17,Fever Reducer,675.0,Calgary,6.3,64.0,111.0,58.0,66.1,1129.72,
2023-09-18,Cold Relief,828.0,Toronto,,63.8,108.0,48.0,88.0,,
2023-09-18,Cold Relief,520.0,Vancouver,18.3,66.3,103.0,61.0,74.6,768.97,
2023-09-18,Cold Relief,674.0,Montreal,11.2,63.9,92.0,41.0,96.8,,
2023-09-18,Cold Relief,800.0,Calgary,1.9,67.7,93.0,58.0,81.7,946.89,
2023-09-18,Allergy Relief,1445.15599895845,Toronto,,58.5,95.0,52.0,65.5,828.77,
2023-09-18,Allergy Relief,654.0,Vancouver,18.1,67.4,110.0,45.0,49.2,1609.92,
2023-09-18,Allergy Relief,443.0,Montreal,2.3,67.6,102.0,46.0,57.9,1071.76,
2023-09-18,Allergy Relief,364.0,Calgary,1.9,59.6,94.0,46.0,48.6,,
2023-09-18,Pain Relief,805.0,Toronto,5.7,67.6,89.0,47.0,,1098.83,
2023-09-18,Pain Relief,673.0,Vancouver,15.5,67.8,102.0,43.0,79.9,500.0,
2023-09-18,Pain Relief,787.0,Montreal,5.9,61.6,121.0,57.0,70.3,1011.28,
2023-09-18,Pain Relief,653.0,Calgary,5.5,64.7,100.0,48.0,75.2,969.09,
2023-09-18,Cough Suppressant,930.0,Toronto,8.3,73.5,93.0,60.0,62.4,1641.66,
2023-09-18,Cough Suppressant,723.0,Vancouver,21.2,61.6,103.0,48.0,48.3,2235.41,
2023-09-18,Cough Suppressant,2258.4341657363225,Montreal,5.0,64.7,76.0,50.0,47.9,1665.33,
2023-09-18,Cough Suppressant,800.0,Calgary,7.7,62.0,838.404276996969,53.0,55.4,1641.23,
2023-09-18,Fever Reducer,536.0,Toronto,13.9,64.5,100.0,48.0,52.3,,
2023-09-18,Fever Reducer,551.0,Vancouver,16.2,65.6,77.0,34.0,45.7,1132.9,
2023-09-18,Fever Reducer,425.0,Montreal,10.2,63.5,105.0,37.0,35.2,720.26,
2023-09-18,Fever Reducer,522.0,Calgary,6.3,63.2,104.0,53.0,50.2,840.83,
2023-09-19,Cold Relief,616.0,Toronto,7.6,66.5,103.0,328.5169602357015,87.3,904.73,
2023-09-19,Cold Relief,638.0,Vancouver,13.7,71.6,81.0,37.0,76.4,780.08,
2023-09-19,Cold Relief,677.0,Montreal,9.5,65.3,110.0,52.0,100.0,712.82,
2023-09-19,Cold Relief,527.0,Calgary,5.9,67.6,105.0,47.0,77.2,752.66,
2023-09-19,Allergy Relief,421.0,Toronto,6.8,65.8,99.0,51.0,,1542.77,
2023-09-19,Allergy Relief,320.0,Vancouver,14.8,59.7,102.0,42.0,62.8,1427.02,
2023-09-19,Allergy Relief,552.0,Montreal,15.0,64.5,88.0,51.0,57.7,897.09,
2023-09-19,Allergy Relief,255.0,Calgary,-0.7,69.7,,45.0,24.4,597.91,
2023-09-19,Pain Relief,787.0,Toronto,10.2,,90.0,57.0,74.9,1743.46,
2023-09-19,Pain Relief,630.0,Vancouver,17.9,74.4,89.0,56.0,78.5,879.58,
2023-09-19,Pain Relief,575.0,Montreal,5.3,71.2,109.0,60.0,64.0,612.91,
2023-09-19,Pain Relief,777.0,Calgary,6.6,61.8,110.0,52.0,91.3,869.34,
2023-09-19,Cough Suppressant,875.0,Toronto,11.5,59.3,856.0548933548,53.0,46.0,2590.44,
2023-09-19,Cough Suppressant,732.0,Vancouver,18.1,61.4,86.0,40.0,60.3,1785.95,
2023-09-19,Cough Suppressant,720.0,Montreal,10.9,64.6,105.0,60.0,51.3,1568.84,
2023-09-19,Cough Suppressant,1128.0,Calgary,1.5,67.8,99.0,47.0,,1869.5,
2023-09-19,Fever Reducer,1209.3355639819667,Toronto,13.2,,108.0,55.0,43.3,500.0,
2023-09-19,Fever Reducer,479.0,Vancouver,14.6,63.3,112.0,58.0,,676.06,
2023-09-19,Fever Reducer,419.0,Montreal,10.1,65.5,111.0,56.0,44.7,754.27,
2023-09-19,Fever Reducer,621.0,Calgary,7.2,62.1,86.0,54.0,62.7,983.83,
2023-09-20,Cold Relief,585.0,Toronto,11.8,66.3,106.0,53.0,86.3,1217.66,
2023-09-20,Cold Relief,632.0,Vancouver,13.7,76.1,121.0,46.0,93.3,625.93,
2023-09-20,Cold Relief,729.0,Montreal,8.9,70.4,113.0,52.0,96.7,1447.65,
2023-09-20,Cold Relief,820.0,Calgary,2.3,66.5,112.0,41.0,100.0,1152.09,
2023-09-20,Allergy Relief,381.0,Toronto,11.0,60.1,113.0,54.0,57.4,760.62,
2023-09-20,Allergy Relief,299.0,Vancouver,10.7,64.4,104.0,,30.5,981.97,
2023-09-20,Allergy Relief,318.0,Montreal,7.5,66.4,102.0,40.0,31.4,919.73,
2023-09-20,Allergy Relief,374.0,Calgary,5.4,65.9,87.0,54.0,46.6,527.5,
2023-09-20,Pain Relief,591.0,Toronto,11.8,62.4,95.0,44.0,69.9,712.4,
2023-09-20,Pain Relief,688.0,Vancouver,14.8,64.9,106.0,34.0,82.6,992.02,
2023-09-20,Pain Relief,599.0,Montreal,5.9,64.6,93.0,46.0,59.6,1381.98,
2023-09-20,Pain Relief,667.0,Calgary,9.1,59.2,92.0,35.0,70.7,1502.3,
2023-09-20,Cough Suppressant,825.0,Toronto,11.5,61.6,102.0,51.0,58.4,1713.46,
2023-09-20,Cough Suppressant,746.0,Vancouver,14.0,65.1,89.0,45.0,51.5,1729.79,
2023-09-20,Cough Suppressant,732.0,Montreal,7.7,59.9,103.0,54.0,32.9,1750.01,
2023-09-20,Cough Suppressant,708.0,Calgary,7.4,56.9,96.0,50.0,54.7,2065.09,
2023-09-20,Fever Reducer,443.0,Toronto,6.5,57.0,97.0,48.0,37.7,983.39,
2023-09-20,Fever Reducer,527.0,Vancouver,15.3,60.6,108.0,52.0,46.9,1053.64,
2023-09-20,Fever Reducer,561.0,Montreal,5.9,61.4,114.0,53.0,46.0,1052.72,
2023-09-20,Fever Reducer,518.0,Calgary,1.5,65.8,95.0,70.0,52.4,844.96,
2023-09-21,Cold Relief,589.0,Toronto,8.3,64.4,100.0,49.0,,983.96,
2023-09-21,Cold Relief,568.0,Vancouver,14.3,60.0,108.0,57.0,90.4,4459.386104681935,
2023-09-21,Cold Relief,455.0,Montreal,11.1,62.2,104.0,47.0,89.6,777.18,
2023-09-21,Cold Relief,437.0,Calgary,7.7,65.0,101.0,48.0,89.6,1047.29,
2023-09-21,Allergy Relief,445.0,Toronto,11.5,71.8,,64.0,53.9,1523.06,
2023-09-21,Allergy Relief,412.0,Vancouver,15.6,63.0,112.0,64.0,39.3,500.0,
2023-09-21,Allergy Relief,329.0,Montreal,11.5,63.7,101.0,46.0,60.6,777.38,
2023-09-21,Allergy Relief,371.0,Calgary,5.7,69.0,88.0,47.0,45.3,1194.58,
2023-09-21,Pain Relief,590.0,Toronto,13.1,73.3,94.0,60.0,68.8,514.2,
2023-09-21,Pain Relief,668.0,Vancouver,8.2,63.6,111.0,47.0,63.2,657.47,
2023-09-21,Pain Relief,617.0,Montreal,11.4,66.8,89.0,41.0,70.4,897.0,
2023-09-21,Pain Relief,785.0,Calgary,5.1,68.4,,277.97588943020895,87.8,1130.68,
2023-09-21,Cough Suppressant,844.0,Toronto,9.5,66.5,91.0,72.0,57.0,1554.8,
2023-09-21,Cough Suppressant,710.0,Vancouver,16.8,72.1,106.0,46.0,41.4,2062.59,
2023-09-21,Cough Suppressant,760.0,Montreal,8.5,67.7,,49.0,50.5,1979.9,
2023-09-21,Cough Suppressant,1174.0,Calgary,0.8,68.8,109.0,46.0,60.5,2249.27,
2023-09-21,Fever Reducer,522.0,Toronto,10.5,66.1,116.0,46.0,56.9,1173.26,
2023-09-21,Fever Reducer,561.0,Vancouver,11.5,,100.0,53.0,61.2,1039.38,
2023-09-21,Fever Reducer,495.0,Montreal,10.0,61.6,108.0,61.0,41.3,745.68,
2023-09-21,Fever Reducer,600.0,Calgary,9.5,62.0,115.0,58.0,46.0,500.0,
2023-09-22,Cold Relief,545.0,Toronto,9.4,65.9,99.0,51.0,84.5,1193.17,
2023-09-22,Cold Relief,649.0,Vancouver,,59.1,95.0,67.0,90.9,1011.6,
2023-09-22,Cold Relief,551.0,Montreal,11.5,67.9,79.0,,71.4,1390.65,
2023-09-22,Cold Relief,515.0,Calgary,7.0,63.0,118.0,52.0,91.3,500.0,
2023-09-22,Allergy Relief,394.0,Toronto,10.8,62.3,86.0,53.0,,1265.45,
2023-09-22,Allergy Relief,301.0,Vancouver,13.7,68.9,99.0,58.0,31.7,,
2023-09-22,Allergy Relief,345.0,Montreal,6.9,65.7,101.0,42.0,51.3,,
2023-09-22,Allergy Relief,336.0,Calgary,0.5,64.4,107.0,45.0,49.7,678.69,
2023-09-22,Pain Relief,553.0,Toronto,12.3,68.0,104.0,47.0,55.4,1188.44,
2023-09-22,Pain Relief,837.0,Vancouver,18.7,68.0,110.0,37.0,89.4,922.4,
2023-09-22,Pain Relief,654.0,Montreal,4.0,65.3,101.0,58.0,62.6,922.91,
2023-09-22,Pain Relief,601.0,Calgary,5.4,72.7,135.0,56.0,65.2,889.84,
2023-09-22,Cough Suppressant,739.0,Toronto,11.1,64.2,85.0,49.0,44.4,1910.93,
2023-09-22,Cough Suppressant,681.0,Vancouver,19.4,64.2,100.0,56.0,41.4,1626.36,
2023-09-22,Cough Suppressant,786.0,Montreal,10.3,71.1,107.0,50.0,57.2,2127.29,
2023-09-22,Cough Suppressant,938.0,Calgary,2.3,70.3,92.0,54.0,23.3,1782.7,
2023-09-22,Fever Reducer,442.0,Toronto,,66.0,97.0,61.0,43.1,614.71,
2023-09-22,Fever Reducer,509.0,Vancouver,14.4,67.3,102.0,65.0,46.6,1382.01,
2023-09-22,Fever Reducer,379.0,Montreal,13.0,69.3,,44.0,25.6,774.05,
2023-09-22,Fever Reducer,522.0,Calgary,10.7,66.1,110.0,41.0,42.0,834.04,
2023-09-23,Cold Relief,625.0,Toronto,5.9,59.6,93.0,56.0,90.4,1081.51,
2023-09-23,Cold Relief,572.0,Vancouver,13.0,54.6,85.0,46.0,81.4,1050.29,
2023-09-23,Cold Relief,637.0,Montreal,11.6,61.0,124.0,51.0,74.5,1251.7,
2023-09-23,Cold Relief,837.0,Calgary,1.7,62.7,114.0,57.0,93.2,920.11,
2023-09-23,Allergy Relief,442.0,Toronto,14.7,66.6,122.0,38.0,52.5,757.37,
2023-09-23,Allergy Relief,475.0,Vancouver,15.7,60.3,92.0,49.0,46.1,1277.7,
2023-09-23,Allergy Relief,394.0,Montreal,,67.7,107.0,52.0,47.2,,
2023-09-23,Allergy Relief,475.0,Calgary,-0.2,66.2,91.0,52.0,60.9,1562.83,
2023-09-23,Pain Relief,721.0,Toronto,0.03403608173306516,69.7,115.0,52.0,78.7,526.08,
2023-09-23,Pain Relief,585.0,Vancouver,18.8,64.7,101.0,61.0,78.1,968.64,
2023-09-23,Pain Relief,742.0,Montreal,5.8,74.7,96.0,46.0,78.9,1387.67,
2023-09-23,Pain Relief,647.0,Calgary,,61.4,95.0,42.0,76.3,1426.23,
2023-09-23,Cough Suppressant,1126.0,Toronto,0.1,61.1,114.0,44.0,49.7,2522.57,
2023-09-23,Cough Suppressant,720.0,Vancouver,13.5,75.3,98.0,46.0,50.1,2149.42,
2023-09-23,Cough Suppressant,793.0,Montreal,,65.8,1032.5610569331093,52.0,63.6,1616.95,
2023-09-23,Cough Suppressant,904.0,Calgary,6.5,68.4,103.0,43.0,73.5,2044.13,
2023-09-23,Fever Reducer,671.0,Toronto,2.3,61.7,101.0,37.0,53.3,1497.6,
2023-09-23,Fever Reducer,686.0,Vancouver,16.1,60.7,95.0,48.0,67.7,851.9,
2023-09-23,Fever Reducer,1523.7628106172779,Montreal,-2.865963918266935,66.7,104.0,53.0,57.2,689.65,
2023-09-23,Fever Reducer,540.0,Calgary,-0.0,64.5,105.0,54.0,35.0,558.9,
2023-09-24,Cold Relief,630.0,Toronto,8.1,73.2,107.0,38.0,86.3,966.27,
2023-09-24,Cold Relief,612.0,Vancouver,9.8,54.7,106.0,52.0,82.6,1208.58,
2023-09-24,Cold Relief,455.0,Montreal,11.3,61.8,107.0,47.0,,811.43,
2023-09-24,Cold Relief,633.0,Calgary,3.3,63.3,88.0,67.0,70.9,874.53,
2023-09-24,Allergy Relief,339.0,Toronto,8.0,70.1,97.0,45.0,48.2,564.53,
2023-09-24,Allergy Relief,496.0,Vancouver,18.2,57.5,95.0,61.0,41.0,1258.81,
2023-09-24,Allergy Relief,471.0,Montreal,-0.06596391826693448,60.0,102.0,41.0,64.8,1050.93,
2023-09-24,Allergy Relief,274.0,Calgary,3.1,61.4,101.0,48.0,46.3,500.0,
2023-09-24,Pain Relief,735.0,Toronto,8.9,58.0,100.0,41.0,58.8,1465.37,
2023-09-24,Pain Relief,539.0,Vancouver,16.2,54.8,91.0,51.0,65.7,749.35,
2023-09-24,Pain Relief,668.0,Montreal,7.9,70.9,91.0,48.0,67.1,858.07,
2023-09-24,Pain Relief,676.0,Calgary,2.9,69.9,106.0,47.0,76.5,936.0,
2023-09-24,Cough Suppressant,818.0,Toronto,8.9,69.0,105.0,73.0,53.6,1831.34,
2023-09-24,Cough Suppressant,755.0,Vancouver,11.1,90.99431756134003,104.0,45.0,63.5,1622.42,
2023-09-24,Cough Suppressant,789.0,Montreal,8.2,63.6,92.0,46.0,45.8,,
2023-09-24,Cough Suppressant,1032.0,Calgary,1.2,70.3,99.0,42.0,50.9,2402.81,
2023-09-24,Fever Reducer,607.0,Toronto,11.4,66.0,106.0,54.0,57.0,1039.46,
2023-09-24,Fever Reducer,469.0,Vancouver,7.1,62.7,99.0,37.0,48.6,1100.16,
2023-09-24,Fever Reducer,476.0,Montreal,3.3,59.1,97.0,51.0,34.1,738.3,
2023-09-24,Fever Reducer,474.0,Calgary,3.7,73.4,87.0,,33.0,825.86,
2023-09-25,Cold Relief,562.0,Toronto,9.2,59.7,100.0,57.0,79.3,763.08,
2023-09-25,Cold Relief,512.0,Vancouver,12.9,66.9,106.0,45.0,78.4,,
2023-09-25,Cold Relief,566.0,Montreal,10.2,68.1,116.0,59.0,86.0,1015.04,
2023-09-25,Cold Relief,817.0,Calgary,3.2,63.9,109.0,56.0,88.4,,
2023-09-25,Allergy Relief,494.0,Toronto,15.9,64.5,108.0,42.0,48.4,865.91,
2023-09-25,Allergy Relief,560.0,Vancouver,17.4,63.7,104.0,42.0,55.7,1120.1,
